id_global,id_PGJ,id_SSC,id_C5,fecha_incidente,hora_incidente,calle,colonia,alcaldia,lat,lon,delito_pgj,categoria_delito_pgj,fiscalia,agencia,unidad_investigacion,no_folio_ssc,tipo_evento_ssc,tipo_interseccion,zona_ssc,cuadrante_ssc,sector_ssc,reporte_ssc,tipo_vehiculo_1,tipo_vehiculo_2,tipo_vehiculo_3,tipo_vehiculo_4,marca_vehiculo_1,marca_vehiculo_2,marca_vehiculo_3,marca_vehiculo_4,ruta_transporte_publico,matricula_1,matricula_2,matricula_3,matricula_4,condicion,lesiones,edad_occiso,edad_lesionado,total_occisos,total_lesionados,identidad,unidad_medica_de_apoyo,matricula_unidad_medica,lugar_del_deceso,trasladados_lesionado,hospital,observaciones_ssc,codigo_cierre_c5,incidente_c4,clas_con_f_alarma_c5,tipo_entrada_c5
333,16961,NA,NA,20/01/2018,22:35:00,KILÓMETRO 19+200,CONTADERO,CUAJIMALPA DE MORELOS,19.34797783,-99.28515511,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAJIMALPA,CJ-1,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,16984,NA,NA,22/01/2018,06:10:00,ESTACION DEL METRO LA VIGA LINEA 8 DIRECCION GARIBALDI,JAMAICA,VENUSTIANO CARRANZA,19.40683182,-99.12606212,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN AGENCIAS DE ATENCIÓN ESPECIALIZADAS,STCMP,UI-1CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,17023,NA,NA,24/01/2018,01:50:00,EJE CENTRAL LAZARO CARDENAS,ÁLAMOS,BENITO JUAREZ,19.39969521,-99.14543322,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN BENITO JUÁREZ,BJ-1,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,17024,NA,NA,24/01/2018,05:20:00,INSURGENTES  SUR,SANTA ÚRSULA XITLA,TLALPAN,19.28367863,-99.17560323,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN MIGUEL HIDALGO,H2,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,17063,NA,NA,26/01/2018,07:25:00,AUTOPISTA MEXICO PUEBLA  21+589 (AVENIDA PRINCIPAL),AMPLIACIÓN EMILIANO ZAPATA,IZTAPALAPA,19.33976639,-98.97671264,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-9,UI-3SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,17086,NA,NA,27/01/2018,01:20:00,DELFIN MADRIGAL,PEDREGAL DE SANTO DOMINGO,COYOACAN,19.32429512,-99.17366503,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN COYOACÁN,COY-1,UI-3CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,17088,NA,NA,27/01/2018,03:00:00,ANILLO PERIFERICO SUR,GRANJAS COAPA,TLALPAN,19.2981689,-99.1131054,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLALPAN,TLP-4,UI-3CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,17113,NA,NA,28/01/2018,03:55:00,FRANCISCO DEL PASO Y TRONCOSO,JARDÍN BALBUENA,VENUSTIANO CARRANZA,19.41257552,-99.11304627,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (CAIDA),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN VENUSTIANO CARRANZA,VC-3,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,17214,NA,NA,01/02/2018,13:40:00,CARR. FED. MEXICO-CUERNAVACA,PARRES EL GUARDA,TLALPAN,19.13510792,-99.17480993,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLALPAN,TLP-3,UI-3CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,17284,NA,NA,04/02/2018,09:50:00,AÑOS DE  JUAREZ ESQUINA FLORICULTORES,SAN GREGORIO ATLAPULCO,XOCHIMILCO,19.25711061,-99.04721043,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN XOCHIMILCO,XO-2,UI-3CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,17335,NA,NA,07/02/2018,04:00:00,RIVERA DE SAN COSME,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.44230045,-99.16150964,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN MIGUEL HIDALGO,H2,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,17346,NA,NA,07/02/2018,15:27:00,PASEOS DEL PEDREGAL,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3198836,-99.21363264,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN ÁLVARO OBREGÓN,AO-3,UI-3CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,17364,NA,NA,08/02/2018,14:30:00,AVENIDA PRINCIPAL,CENTRAL DE ABASTO,IZTAPALAPA,19.3715394,-99.0901106,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-6,UI-1CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,17390,NA,NA,09/02/2018,22:30:00,AV. MEXICO COYOACAN,GENERAL PEDRO MARIA ANAYA,BENITO JUAREZ,19.35914247,-99.16333749,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN BENITO JUÁREZ,H3,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,17463,NA,NA,13/02/2018,06:55:00,AV. MEXICO COYOACAN,GENERAL PEDRO MARIA ANAYA,BENITO JUAREZ,19.35914247,-99.16333749,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN BENITO JUÁREZ,H3,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,17495,NA,NA,15/02/2018,01:00:00,AVENIDA ERMITA IZTAPALAPA,AMPLIACION ZONA URBANA EJIDAL SANTA MARIA AZTAHUAC,IZTAPALAPA,19.34438041,-99.03029839,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (CAIDA),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-6,UI-1CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,17520,NA,NA,15/02/2018,19:45:00,AV 5,GRANJAS DE SAN ANTONIO,IZTAPALAPA,19.36204387,-99.11006918,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-8,UI-2CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,17524,NA,NA,15/02/2018,23:00:00,SALVADOR DIAZ MIRON,SANTO TOMAS,MIGUEL HIDALGO,19.4518093,-99.1701793,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN MIGUEL HIDALGO,H1,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,17591,NA,NA,18/02/2018,17:35:00,EJE  DIEZ SUR,SELENE,TLAHUAC,19.2940979,-98.99735171,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,"INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES",57,UI-2CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,17610,NA,NA,20/02/2018,07:25:00,ACUEDUCTO DE GUADALUPE,SAN PEDRO ZACATENCO,GUSTAVO A MADERO,19.5018357,-99.11733154,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN GUSTAVO A. MADERO,GAM-2,UI-1CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,17665,NA,NA,23/02/2018,05:50:00,EJE 6 ANGEL URRAZA,DEL VALLE CENTRO,BENITO JUAREZ,19.38250663,-99.16491971,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN BENITO JUÁREZ,BJ-2,UI-2CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,17674,NA,NA,23/02/2018,11:50:00,AVENIDA RIO DE LOS REMEDIOS,SAN FELIPE DE JESÚS,GUSTAVO A MADERO,19.4961203,-99.07782199,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN GUSTAVO A. MADERO,GAM-2,UI-1CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,17705,NA,NA,24/02/2018,14:30:00,AQUILES SERDAN,TIERRA NUEVA,AZCAPOTZALCO,19.49981962,-99.20260147,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN MIGUEL HIDALGO,H2,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,17714,NA,NA,24/02/2018,23:15:00,CARRETERA FEDERAL XOCHIMILCO-OAXTEPEC,SAN MARCOS (SANTA ANA TLACOTENCO),MILPA ALTA,19.1707291,-98.9949368,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN MILPA ALTA,MIL-1,UI-2CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,17774,NA,NA,27/02/2018,13:00:00,LEÑADORES,PROGRESO DEL SUR,IZTAPALAPA,19.35396322,-99.11230708,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN COYOACÁN,COY-5,UI-2CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,17801,NA,NA,28/02/2018,16:01:59,SUR 113 A,GABRIEL RAMOS MILLÁN SECCIÓN TLACOTAL,IZTACALCO,19.39689847,-99.1083905,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTACALCO,IZC-2,UI-3SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,17824,NA,NA,01/03/2018,20:23:59,DR. BALMIS,DOCTORES,CUAUHTEMOC,19.41482146,-99.15082887,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-8,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,17849,NA,NA,02/03/2018,21:00:00,CARR. MEXICO TOLUCA,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.34963,-99.30344429,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAJIMALPA,CJ-1,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,17859,NA,NA,03/03/2018,01:50:00,AVENIDA MEXICO-COYOACAN,GENERAL PEDRO MARIA ANAYA,BENITO JUAREZ,19.35914247,-99.16333749,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN BENITO JUÁREZ,H3,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,17962,NA,NA,07/03/2018,07:20:00,AVENIDA CEYLAN,LAS SALINAS,AZCAPOTZALCO,19.4924324,-99.16921002,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN AZCAPOTZALCO,AZ-2,UI-3CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,18088,NA,NA,12/03/2018,14:00:00,PLAN DE LA NORIA,SAN LORENZO LA CEBADA,XOCHIMILCO,19.27783538,-99.12105328,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLALPAN,TLP-3,UI-3CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,18138,NA,NA,14/03/2018,12:53:00,CECILIO ROBELO,EL PARQUE,VENUSTIANO CARRANZA,19.42483951,-99.11442769,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN VENUSTIANO CARRANZA,VC-3,UI-2CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,18220,NA,NA,17/03/2018,19:45:00,AUTOPISTA MEXICO TOLUCA-DIRECCION A TOLUCA,SAN MATEO TLALTENANGO,CUAJIMALPA DE MORELOS,19.3479807,-99.28416542,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAJIMALPA,CJ-1,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,18253,NA,NA,19/03/2018,17:50:00,DOCTOR VERTIZ,DOCTORES,CUAUHTEMOC,19.41228221,-99.14880321,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,18282,NA,NA,21/03/2018,02:15:00,ALBARRADA,ALBARRADA I,IZTAPALAPA,19.35746951,-99.06885989,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-5,UI-3SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,18305,NA,NA,22/03/2018,02:27:00,EJE  SEIS  SUR,UNIDAD VICENTE GUERRERO,IZTAPALAPA,19.3578178,-99.0543447,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (CAIDA),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-6,UI-3CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,18415,NA,NA,27/03/2018,22:20:00,PATRIOTISMO,SAN PEDRO DE LOS PINOS,BENITO JUAREZ,19.39404863,-99.1817784,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN BENITO JUÁREZ,H3,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,18444,NA,NA,29/03/2018,07:17:00,EJE SEIS  ( ESTACIONAMIENTO  A UN COSTADO  DE  BANCOMER,,IZTAPALAPA,19.3673185,-99.09702217,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-3,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,18454,NA,NA,29/03/2018,22:15:00,PEDRO ARVIZU,EMILIANO ZAPATA,COYOACAN,19.32682507,-99.13752311,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN COYOACÁN,COY-3,UI-2SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,18458,NA,NA,29/03/2018,23:20:00,AVENIDA ERMITA IZTAPALAPA,SANTA CRUZ MEYEHUALCO,IZTAPALAPA,19.34265558,-99.04647705,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-5,UI-2SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,18486,NA,NA,31/03/2018,07:30:00,AV. TLAHUAC,PUEBLO CULHUACÁN,IZTAPALAPA,19.33796242,-99.10887662,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-8,UI-1CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,18496,NA,NA,31/03/2018,21:35:00,DE AVENIDA PERIFERICO EN DIRECCION DE PONIENTE A ORIENTE,FUENTES DEL PEDREGAL,TLALPAN,19.30503959,-99.20434391,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLALPAN,TLP-4,UI-1CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,18512,NA,NA,02/04/2018,08:50:00,CALZADA ACOXPA,PRADO COAPA 3A SECCIÓN,TLALPAN,19.29306963,-99.12550717,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN COYOACÁN,COY-5,UI-2CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,18656,NA,NA,08/04/2018,01:05:00,AUTOPISTA MEXICO-CUERNAVACA,SAN ANDRÉS TOTOLTEPEC,TLALPAN,19.25016552,-99.15610992,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLALPAN,TLP-3,UI-2CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,18675,NA,NA,08/04/2018,22:30:00,CARRETERA FEDERAL MEXICO-CUERNAVACA,PARRES EL GUARDA,TLALPAN,19.1359482,-99.1767541,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLALPAN,TLP-4,UI-3CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,18686,NA,NA,09/04/2018,14:39:59,CIUDAD DE MEXICO-CUERNAVACA,SAN MIGUEL TOPILEJO,TLALPAN,19.19946534,-99.14518588,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLALPAN,TLP-4,UI-1CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,18694,NA,NA,10/04/2018,00:10:00,AUTOPISTA MEXICO LA MARQUESA,CONTADERO,CUAJIMALPA DE MORELOS,19.33957896,-99.31106403,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAJIMALPA,CJ-1,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
